season,seas_id,player_id,player,birth_year,pos,age,lg,tm,experience
2019,28123,4666,Ray Spalding,NA,PF,21,NBA,TOT,1
2019,28124,4666,Ray Spalding,NA,PF,21,NBA,DAL,1
2019,28125,4666,Ray Spalding,NA,PF,21,NBA,PHO,1
2019,28126,3634,Raymond Felton,NA,PG,34,NBA,OKC,14
2019,28127,4194,Reggie Bullock,NA,SG,27,NBA,TOT,6
2019,28128,4194,Reggie Bullock,NA,SG,27,NBA,DET,6
2019,28129,4194,Reggie Bullock,NA,SG,27,NBA,LAL,6
2019,28130,4050,Reggie Jackson,NA,PG,28,NBA,DET,8
2019,28131,4359,Richaun Holmes,NA,C,25,NBA,PHO,4
2019,28132,4051,Ricky Rubio,NA,PG,28,NBA,UTA,8
2019,28133,4197,Robert Covington,NA,SF,28,NBA,TOT,6
2019,28134,4197,Robert Covington,NA,SF,28,NBA,PHI,6
2019,28135,4197,Robert Covington,NA,SF,28,NBA,MIN,6
2019,28136,4667,Robert Williams,NA,C,21,NBA,BOS,1
2019,28137,3845,Robin Lopez,NA,C,30,NBA,CHI,11
2019,28138,4668,Rodions Kurucs,NA,SF,20,NBA,BRK,1
2019,28139,4285,Rodney Hood,NA,SG,26,NBA,TOT,5
2019,28140,4285,Rodney Hood,NA,SG,26,NBA,CLE,5
2019,28141,4285,Rodney Hood,NA,SG,26,NBA,POR,5
2019,28142,4443,Rodney McGruder,NA,SG,27,NBA,MIA,3
2019,28143,4444,Ron Baker,NA,SG,25,NBA,TOT,3
2019,28144,4444,Ron Baker,NA,SG,25,NBA,NYK,3
2019,28145,4444,Ron Baker,NA,SG,25,NBA,WAS,3
2019,28146,4360,Rondae Hollis-Jefferson,NA,SF,24,NBA,BRK,4
2019,28147,4560,Royce O'Neale,NA,SF,25,NBA,UTA,2
2019,28148,3713,Rudy Gay,NA,PF,32,NBA,SAS,13
2019,28149,4199,Rudy Gobert,NA,C,26,NBA,UTA,6
2019,28150,3849,Russell Westbrook,NA,PG,30,NBA,OKC,11
2019,28151,3850,Ryan Anderson,NA,PF,30,NBA,TOT,11
2019,28152,3850,Ryan Anderson,NA,PF,30,NBA,PHO,11
2019,28153,3850,Ryan Anderson,NA,PF,30,NBA,MIA,11
2019,28154,4561,Ryan Arcidiacono,NA,PG,24,NBA,CHI,2
2019,28155,4669,Ryan Broekhoff,NA,SG,28,NBA,DAL,1
2019,28156,4361,Salah Mejri,NA,C,32,NBA,DAL,4
2019,28157,4362,Sam Dekker,NA,PF,24,NBA,TOT,4
2019,28158,4362,Sam Dekker,NA,PF,24,NBA,CLE,4
2019,28159,4362,Sam Dekker,NA,PF,24,NBA,WAS,4
2019,28160,4129,Scott Machado,NA,PG,28,NBA,LAL,2
2019,28161,4562,Semi Ojeleye,NA,PF,24,NBA,BOS,2
2019,28162,3902,Serge Ibaka,NA,C,29,NBA,TOR,10
2019,28163,4203,Seth Curry,NA,SG,28,NBA,POR,5
2019,28164,4288,Shabazz Napier,NA,PG,27,NBA,BRK,5
2019,28165,4670,Shai Gilgeous-Alexander,NA,PG,20,NBA,LAC,1
2019,28166,4671,Shake Milton,NA,SG,22,NBA,PHI,1
2019,28167,4563,Shaquille Harrison,NA,SG,25,NBA,CHI,2
2019,28168,3560,Shaun Livingston,NA,PG,33,NBA,GSW,14
2019,28169,4053,Shelvin Mack,NA,PG,28,NBA,TOT,8
2019,28170,4053,Shelvin Mack,NA,PG,28,NBA,MEM,8
2019,28171,4053,Shelvin Mack,NA,PG,28,NBA,CHO,8
2019,28172,4564,Sindarius Thornwell,NA,SG,24,NBA,LAC,2
2019,28173,4448,Skal Labissière,NA,PF,22,NBA,TOT,3
2019,28174,4448,Skal Labissière,NA,PF,22,NBA,SAC,3
2019,28175,4448,Skal Labissière,NA,PF,22,NBA,POR,3
2019,28176,4207,Solomon Hill,NA,SF,27,NBA,NOP,6
2019,28177,4291,Spencer Dinwiddie,NA,PG,25,NBA,BRK,5
2019,28178,4364,Stanley Johnson,NA,SF,22,NBA,TOT,4
2019,28179,4364,Stanley Johnson,NA,SF,22,NBA,DET,4
2019,28180,4364,Stanley Johnson,NA,SF,22,NBA,NOP,4
2019,28181,3903,Stephen Curry,NA,PG,30,NBA,GSW,10
2019,28182,4565,Sterling Brown,NA,SG,23,NBA,MIL,2
2019,28183,4208,Steven Adams,NA,C,25,NBA,OKC,6
2019,28184,4672,Sviatoslav Mykhailiuk,NA,SF,21,NBA,TOT,1
2019,28185,4672,Sviatoslav Mykhailiuk,NA,SF,21,NBA,LAL,1
2019,28186,4672,Sviatoslav Mykhailiuk,NA,SF,21,NBA,DET,1
2019,28187,4566,T.J. Leaf,NA,PF,21,NBA,IND,2
2019,28188,4365,T.J. McConnell,NA,PG,26,NBA,PHI,4
2019,28189,4292,T.J. Warren,NA,SF,25,NBA,PHO,5
2019,28190,4673,Tahjere McCall,NA,SG,24,NBA,BRK,1
2019,28191,3905,Taj Gibson,NA,PF,33,NBA,MIN,10
2019,28192,4450,Taurean Prince,NA,SF,24,NBA,ATL,3
2019,28193,4567,Terrance Ferguson,NA,SG,20,NBA,OKC,2
2019,28194,4130,Terrence Jones,NA,PF,27,NBA,HOU,6
2019,28195,4131,Terrence Ross,NA,SG,27,NBA,ORL,7
2019,28196,4366,Terry Rozier,NA,PG,24,NBA,BOS,4
2019,28197,3723,Thabo Sefolosha,NA,SF,34,NBA,UTA,13
2019,28198,3791,Thaddeus Young,NA,PF,30,NBA,IND,12
2019,28199,4674,Theo Pinson,NA,SG,23,NBA,BRK,1
2019,28200,4568,Thomas Bryant,NA,C,21,NBA,WAS,2
2019,28201,4675,Thomas Welsh,NA,C,22,NBA,DEN,1
2019,28202,4451,Thon Maker,NA,C-PF,21,NBA,TOT,3
2019,28203,4451,Thon Maker,NA,C,21,NBA,MIL,3
2019,28204,4451,Thon Maker,NA,PF,21,NBA,DET,3
2019,28205,4294,Tim Frazier,NA,PG,28,NBA,TOT,5
2019,28206,4294,Tim Frazier,NA,PG,28,NBA,NOP,5
2019,28207,4294,Tim Frazier,NA,PG,28,NBA,MIL,5
2019,28208,4209,Tim Hardaway Jr.,NA,SG,26,NBA,TOT,6
2019,28209,4209,Tim Hardaway Jr.,NA,SG,26,NBA,NYK,6
2019,28210,4209,Tim Hardaway Jr.,NA,SG,26,NBA,DAL,6
2019,28211,4453,Timothé Luwawu-Cabarrot,NA,SF,23,NBA,TOT,3
2019,28212,4453,Timothé Luwawu-Cabarrot,NA,SF,23,NBA,OKC,3
2019,28213,4453,Timothé Luwawu-Cabarrot,NA,SF,23,NBA,CHI,3
2019,28214,4055,Tobias Harris,NA,PF,26,NBA,TOT,8
2019,28215,4055,Tobias Harris,NA,PF,26,NBA,LAC,8
2019,28216,4055,Tobias Harris,NA,PF,26,NBA,PHI,8
2019,28217,4454,Tomáš Satoranský,NA,PG,27,NBA,WAS,3
2019,28218,4569,Tony Bradley,NA,C,21,NBA,UTA,2
2019,28219,3356,Tony Parker,NA,PG,36,NBA,CHO,18
2019,28220,4212,Tony Snell,NA,SF,27,NBA,MIL,6
2019,28221,4570,Torrey Craig,NA,SF,28,NBA,DEN,2
2019,28222,4676,Trae Young,NA,PG,20,NBA,ATL,1
2019,28223,4455,Treveon Graham,NA,SG,25,NBA,BRK,3
2019,28224,4677,Trevon Duval,NA,PG,20,NBA,MIL,1
2019,28225,3563,Trevor Ariza,NA,SF,33,NBA,TOT,15
2019,28226,3563,Trevor Ariza,NA,SF,33,NBA,PHO,15
2019,28227,3563,Trevor Ariza,NA,SF,33,NBA,WAS,15
2019,28228,4214,Trey Burke,NA,PG,26,NBA,TOT,6
2019,28229,4214,Trey Burke,NA,PG,26,NBA,NYK,6
2019,28230,4214,Trey Burke,NA,PG,26,NBA,DAL,6
2019,28231,4369,Trey Lyles,NA,PF,23,NBA,DEN,4
2019,28232,4058,Tristan Thompson,NA,C,27,NBA,CLE,8
2019,28233,4678,Troy Brown Jr.,NA,SF,19,NBA,WAS,1
2019,28234,4679,Troy Caupain,NA,PG,23,NBA,ORL,1
2019,28235,4215,Troy Daniels,NA,SG,27,NBA,PHO,6
2019,28236,4456,Troy Williams,NA,SF,24,NBA,SAC,3
2019,28237,4572,Tyler Cavanaugh,NA,PF,24,NBA,UTA,2
2019,28238,4680,Tyler Davis,NA,C,21,NBA,OKC,1
2019,28239,4573,Tyler Dorsey,NA,SG,22,NBA,TOT,2
2019,28240,4573,Tyler Dorsey,NA,SG,22,NBA,ATL,2
2019,28241,4573,Tyler Dorsey,NA,SG,22,NBA,MEM,2
2019,28242,4297,Tyler Johnson,NA,PG,26,NBA,TOT,5
2019,28243,4297,Tyler Johnson,NA,PG,26,NBA,MIA,5
2019,28244,4297,Tyler Johnson,NA,PG,26,NBA,PHO,5
2019,28245,4574,Tyler Lydon,NA,PF,22,NBA,DEN,2
2019,28246,4457,Tyler Ulis,NA,PG,23,NBA,CHI,3
2019,28247,4136,Tyler Zeller,NA,C,29,NBA,TOT,7
2019,28248,4136,Tyler Zeller,NA,C,29,NBA,ATL,7
2019,28249,4136,Tyler Zeller,NA,C,29,NBA,MEM,7
2019,28250,3912,Tyreke Evans,NA,SG,29,NBA,IND,10
2019,28251,4575,Tyrone Wallace,NA,PG,24,NBA,LAC,2
2019,28252,3360,Tyson Chandler,NA,C,36,NBA,TOT,18
2019,28253,3360,Tyson Chandler,NA,C,36,NBA,PHO,18
2019,28254,3360,Tyson Chandler,NA,C,36,NBA,LAL,18
2019,28255,4370,Tyus Jones,NA,PG,22,NBA,MIN,4
2019,28256,3491,Udonis Haslem,NA,C,38,NBA,MIA,16
2019,28257,4217,Victor Oladipo,NA,SG,26,NBA,IND,6
2019,28258,3166,Vince Carter,NA,PF,42,NBA,ATL,21
2019,28259,4681,Vince Edwards,NA,SF,22,NBA,HOU,1
2019,28260,4458,Wade Baldwin,NA,PG,22,NBA,POR,3
2019,28261,4577,Walt Lemon Jr.,NA,PG,26,NBA,CHI,2
2019,28262,3913,Wayne Ellington,NA,SG,31,NBA,TOT,10
2019,28263,3913,Wayne Ellington,NA,SG,31,NBA,MIA,10
2019,28264,3913,Wayne Ellington,NA,SG,31,NBA,DET,10
2019,28265,4459,Wayne Selden,NA,SG,24,NBA,TOT,3
2019,28266,4459,Wayne Selden,NA,SG,24,NBA,MEM,3
2019,28267,4459,Wayne Selden,NA,SG,24,NBA,CHI,3
2019,28268,4682,Wendell Carter Jr.,NA,C,19,NBA,CHI,1
2019,28269,4578,Wesley Iwundu,NA,SF,24,NBA,ORL,2
2019,28270,3978,Wesley Johnson,NA,SF,31,NBA,TOT,9
2019,28271,3978,Wesley Johnson,NA,SF,31,NBA,NOP,9
2019,28272,3978,Wesley Johnson,NA,SF,31,NBA,WAS,9
2019,28273,3914,Wesley Matthews,NA,SF-SG,32,NBA,TOT,10
2019,28274,3914,Wesley Matthews,NA,SF,32,NBA,DAL,10
2019,28275,3914,Wesley Matthews,NA,SG,32,NBA,NYK,10
2019,28276,3914,Wesley Matthews,NA,SG,32,NBA,IND,10
2019,28277,4140,Will Barton,NA,SF,28,NBA,DEN,7
2019,28278,4371,Willie Cauley-Stein,NA,C,25,NBA,SAC,4
2019,28279,4460,Willy Hernangómez,NA,C,24,NBA,CHO,3
2019,28280,3793,Wilson Chandler,NA,PF-SF,31,NBA,TOT,11
2019,28281,3793,Wilson Chandler,NA,PF,31,NBA,PHI,11
2019,28282,3793,Wilson Chandler,NA,SF,31,NBA,LAC,11
2019,28283,4683,Yante Maten,NA,PF,22,NBA,MIA,1
2019,28284,4461,Yogi Ferrell,NA,PG,25,NBA,SAC,3
2019,28285,4684,Yuta Watanabe,NA,SF,24,NBA,MEM,1
2019,28286,4580,Zach Collins,NA,C,21,NBA,POR,2
2019,28287,4299,Zach LaVine,NA,SG,23,NBA,CHI,5
2019,28288,4685,Zach Lofton,NA,SG,26,NBA,DET,1
2019,28289,3494,Zaza Pachulia,NA,C,34,NBA,DET,16
2019,28290,4686,Zhaire Smith,NA,SG,19,NBA,PHI,1
2019,28291,4581,Zhou Qi,NA,PF,23,NBA,HOU,2
2020,28292,4219,Aaron Gordon,NA,PF,24,NBA,ORL,6
2020,28293,4582,Aaron Holiday,NA,PG,23,NBA,IND,2
2020,28294,4463,Abdel Nader,NA,SF,26,NBA,OKC,3
2020,28295,4687,Adam Mokoka,NA,SF,21,NBA,CHI,1
2020,28296,4688,Admiral Schofield,NA,PF,22,NBA,WAS,1
2020,28297,3734,Al Horford,NA,C,33,NBA,PHI,13
2020,28298,3915,Al-Farouq Aminu,NA,PF,29,NBA,ORL,10
2020,28299,3982,Alec Burks,NA,SF-SG,28,NBA,TOT,9
2020,28300,3982,Alec Burks,NA,SF,28,NBA,GSW,9
2020,28301,3982,Alec Burks,NA,SG,28,NBA,PHI,9
2020,28302,4689,Alen Smailagić,NA,C,19,NBA,GSW,1
2020,28303,4465,Alex Caruso,NA,PG,25,NBA,LAL,3
2020,28304,4142,Alex Len,NA,C,26,NBA,TOT,7
2020,28305,4142,Alex Len,NA,C,26,NBA,ATL,7
2020,28306,4142,Alex Len,NA,C,26,NBA,SAC,7
2020,28307,4466,Alfonzo McKinnie,NA,SF,27,NBA,CLE,3
2020,28308,4583,Alize Johnson,NA,PF,23,NBA,IND,2
2020,28309,4143,Allen Crabbe,NA,SG-SF,27,NBA,TOT,7
2020,28310,4143,Allen Crabbe,NA,SG,27,NBA,ATL,7
2020,28311,4143,Allen Crabbe,NA,SF,27,NBA,MIN,7
2020,28312,4584,Allonzo Trier,NA,SG,24,NBA,NYK,2
2020,28313,4585,Amile Jefferson,NA,PF,26,NBA,ORL,2
2020,28314,4690,Amir Coffey,NA,SG,22,NBA,LAC,1
2020,28315,4064,Andre Drummond,NA,C,26,NBA,TOT,8
2020,28316,4064,Andre Drummond,NA,C,26,NBA,DET,8
2020,28317,4064,Andre Drummond,NA,C,26,NBA,CLE,8
2020,28318,3500,Andre Iguodala,NA,SF,36,NBA,MIA,16
2020,28319,4144,Andre Roberson,NA,SF,28,NBA,OKC,6
2020,28320,4223,Andrew Wiggins,NA,SF,24,NBA,TOT,6
2020,28321,4223,Andrew Wiggins,NA,SF,24,NBA,MIN,6
2020,28322,4223,Andrew Wiggins,NA,SF,24,NBA,GSW,6
2020,28323,4586,Anfernee Simons,NA,SG,20,NBA,POR,2
2020,28324,4469,Ante Žižić,NA,C,23,NBA,CLE,3
2020,28325,4066,Anthony Davis,NA,PF,26,NBA,LAL,8
2020,28326,3798,Anthony Tolliver,NA,PF,34,NBA,TOT,12
2020,28327,3798,Anthony Tolliver,NA,PF,34,NBA,POR,12
2020,28328,3798,Anthony Tolliver,NA,PF,34,NBA,SAC,12
2020,28329,3798,Anthony Tolliver,NA,PF,34,NBA,MEM,12
2020,28330,4471,Antonius Cleveland,NA,SG,25,NBA,DAL,2
2020,28331,4691,Anžejs Pasečņiks,NA,C,24,NBA,WAS,1
2020,28332,4068,Aron Baynes,NA,C,33,NBA,PHO,8
2020,28333,4069,Austin Rivers,NA,SG,27,NBA,HOU,8
2020,28334,3918,Avery Bradley,NA,SG,29,NBA,LAL,10
2020,28335,4588,B.J. Johnson,NA,SF,24,NBA,ORL,2
2020,28336,4472,Bam Adebayo,NA,PF,22,NBA,MIA,3
2020,28337,4148,Ben McLemore,NA,SF,26,NBA,HOU,7
2020,28338,4474,Ben Simmons,NA,PG,23,NBA,PHI,3
2020,28339,3984,Bismack Biyombo,NA,C,27,NBA,CHO,9
2020,28340,3920,Blake Griffin,NA,PF,30,NBA,DET,10
2020,28341,4306,Boban Marjanović,NA,C,31,NBA,DAL,5
2020,28342,4307,Bobby Portis,NA,PF,24,NBA,NYK,5
2020,28343,4475,Bogdan Bogdanović,NA,SG,27,NBA,SAC,3
2020,28344,4224,Bojan Bogdanović,NA,SF,30,NBA,UTA,6
2020,28345,4692,Bol Bol,NA,PF,20,NBA,DEN,1
2020,28346,4591,Brad Wanamaker,NA,PG,30,NBA,BOS,2
2020,28347,4072,Bradley Beal,NA,SG,26,NBA,WAS,8
2020,28348,4693,Brandon Clarke,NA,PF,23,NBA,MEM,1
2020,28349,4592,Brandon Goodwin,NA,PG,24,NBA,ATL,2
2020,28350,4379,Brandon Ingram,NA,PF,22,NBA,NOP,4
2020,28351,3985,Brandon Knight,NA,SG-PG,28,NBA,TOT,8
2020,28352,3985,Brandon Knight,NA,SG,28,NBA,CLE,8
2020,28353,3985,Brandon Knight,NA,PG,28,NBA,DET,8
2020,28354,4694,Brian Bowen,NA,SF,21,NBA,IND,1
2020,28355,3801,Brook Lopez,NA,C,31,NBA,MIL,12
2020,28356,4594,Bruce Brown,NA,PG,23,NBA,DET,2
2020,28357,4225,Bruno Caboclo,NA,C,24,NBA,TOT,6
2020,28358,4225,Bruno Caboclo,NA,C,24,NBA,MEM,6
2020,28359,4225,Bruno Caboclo,NA,C,24,NBA,HOU,6
2020,28360,4695,Bruno Fernando,NA,C,21,NBA,ATL,1
2020,28361,4381,Bryn Forbes,NA,SG,26,NBA,SAS,4
2020,28362,4382,Buddy Hield,NA,SG,27,NBA,SAC,4
2020,28363,3582,C.J. Miles,NA,SF,32,NBA,WAS,15
2020,28364,4696,Caleb Martin,NA,SF,24,NBA,CHO,1
2020,28365,4478,Caleb Swanigan,NA,PF-C,22,NBA,TOT,3
2020,28366,4478,Caleb Swanigan,NA,C,22,NBA,SAC,3
2020,28367,4478,Caleb Swanigan,NA,PF,22,NBA,POR,3
2020,28368,4697,Cam Reddish,NA,SF,20,NBA,ATL,1
2020,28369,4698,Cameron Johnson,NA,PF,23,NBA,PHO,1
2020,28370,4311,Cameron Payne,NA,SG,25,NBA,PHO,5
2020,28371,4383,Caris LeVert,NA,SG,25,NBA,BRK,4
2020,28372,3435,Carmelo Anthony,NA,PF,35,NBA,POR,17
2020,28373,4699,Carsen Edwards,NA,SG,21,NBA,BOS,1
2020,28374,4479,Cedi Osman,NA,SF,24,NBA,CLE,3
2020,28375,4596,Chandler Hutchison,NA,SF,23,NBA,CHI,2
2020,28376,3987,Chandler Parsons,NA,PF,31,NBA,ATL,9
2020,28377,4700,Charlie Brown,NA,SG,22,NBA,ATL,1
2020,28378,4384,Chasson Randle,NA,PG,26,NBA,GSW,3
2020,28379,4385,Cheick Diallo,NA,C,23,NBA,PHO,4
2020,28380,4597,Chimezie Metu,NA,C,22,NBA,SAS,2
2020,28381,4481,Chris Boucher,NA,C,27,NBA,TOR,3
2020,28382,4598,Chris Chiozza,NA,PG,24,NBA,TOT,2
2020,28383,4598,Chris Chiozza,NA,PG,24,NBA,WAS,2
2020,28384,4598,Chris Chiozza,NA,PG,24,NBA,BRK,2
2020,28385,4701,Chris Clemons,NA,SG,22,NBA,HOU,1
2020,28386,3585,Chris Paul,NA,PG,34,NBA,OKC,15
2020,28387,4702,Chris Silva,NA,PF,23,NBA,MIA,1
2020,28388,4313,Christian Wood,NA,PF,24,NBA,DET,4
2020,28389,4154,CJ McCollum,NA,SG,28,NBA,POR,7
2020,28390,4230,Clint Capela,NA,C,25,NBA,HOU,6
2020,28391,4703,Coby White,NA,PG,19,NBA,CHI,1
2020,28392,4704,Cody Martin,NA,SF,24,NBA,CHO,1
2020,28393,4155,Cody Zeller,NA,C,27,NBA,CHO,7
2020,28394,4599,Collin Sexton,NA,PG,21,NBA,CLE,2
2020,28395,3745,Corey Brewer,NA,PF,33,NBA,SAC,13
2020,28396,3992,Cory Joseph,NA,PG,28,NBA,SAC,9
2020,28397,3804,Courtney Lee,NA,SG,34,NBA,DAL,12
2020,28398,4316,Cristiano Felício,NA,C,27,NBA,CHI,5
2020,28399,3805,D.J. Augustin,NA,PG,32,NBA,ORL,12
2020,28400,4482,D.J. Wilson,NA,PF,23,NBA,MIL,3
2020,28401,4317,D'Angelo Russell,NA,PG,23,NBA,TOT,5
2020,28402,4317,D'Angelo Russell,NA,PG,23,NBA,GSW,5
2020,28403,4317,D'Angelo Russell,NA,PG,23,NBA,MIN,5
2020,28404,4387,Damian Jones,NA,C,24,NBA,ATL,4
2020,28405,4077,Damian Lillard,NA,PG,29,NBA,POR,8
2020,28406,4484,Damion Lee,NA,SG,27,NBA,GSW,3
2020,28407,4485,Damyean Dotson,NA,SG,25,NBA,NYK,3
2020,28408,4705,Daniel Gafford,NA,C,21,NBA,CHI,1
2020,28409,4487,Daniel Theis,NA,C,27,NBA,BOS,3
2020,28410,3807,Danilo Gallinari,NA,PF,31,NBA,OKC,11
2020,28411,3867,Danny Green,NA,SG,32,NBA,LAL,11
2020,28412,4233,Dante Exum,NA,SG,24,NBA,TOT,5
2020,28413,4233,Dante Exum,NA,SG,24,NBA,UTA,5
2020,28414,4233,Dante Exum,NA,SG,24,NBA,CLE,5
2020,28415,4389,Danuel House,NA,SF,26,NBA,HOU,4
2020,28416,4706,DaQuan Jeffries,NA,SG,22,NBA,SAC,1
2020,28417,4390,Dario Šarić,NA,PF,25,NBA,PHO,4
2020,28418,4707,Darius Bazley,NA,PF,19,NBA,OKC,1
2020,28419,4708,Darius Garland,NA,SG,20,NBA,CLE,1
2020,28420,4601,Daryl Macon,NA,PG,24,NBA,MIA,2
2020,28421,4391,David Nwaba,NA,SG,27,NBA,BRK,4
2020,28422,4392,Dāvis Bertāns,NA,PF,27,NBA,WAS,4
2020,28423,4489,De'Aaron Fox,NA,PG,22,NBA,SAC,3
2020,28424,4709,De'Andre Hunter,NA,SF,22,NBA,ATL,1
2020,28425,4602,De'Anthony Melton,NA,PG,21,NBA,MEM,2
2020,28426,4710,Dean Wade,NA,PF,23,NBA,CLE,1
2020,28427,4603,Deandre Ayton,NA,C,21,NBA,PHO,2
2020,28428,3810,DeAndre Jordan,NA,C,31,NBA,BRK,12
2020,28429,4393,DeAndre' Bembry,NA,SG,25,NBA,ATL,4
2020,28430,4394,Dejounte Murray,NA,PG,23,NBA,SAS,3
2020,28431,4320,Delon Wright,NA,PG,27,NBA,DAL,5
2020,28432,3872,DeMar DeRozan,NA,SF,30,NBA,SAS,11
2020,28433,3873,DeMarre Carroll,NA,SF-C,33,NBA,TOT,11
2020,28434,3873,DeMarre Carroll,NA,SF,33,NBA,SAS,11
2020,28435,3873,DeMarre Carroll,NA,C,33,NBA,HOU,11
2020,28436,4157,Dennis Schröder,NA,SG,26,NBA,OKC,7
2020,28437,4490,Dennis Smith Jr.,NA,PG,22,NBA,NYK,3
2020,28438,4396,Denzel Valentine,NA,SF,26,NBA,CHI,3
2020,28439,4605,Deonte Burton,NA,SF,26,NBA,OKC,2
2020,28440,3928,Derrick Favors,NA,C,28,NBA,NOP,10
2020,28441,4397,Derrick Jones Jr.,NA,SF,22,NBA,MIA,4
2020,28442,3812,Derrick Rose,NA,PG,31,NBA,DET,11
2020,28443,4491,Derrick Walton,NA,PG,24,NBA,TOT,2
2020,28444,4491,Derrick Walton,NA,PG,24,NBA,LAC,2
2020,28445,4491,Derrick Walton,NA,PG,24,NBA,DET,2
2020,28446,4492,Derrick White,NA,SG,25,NBA,SAS,3
2020,28447,4321,Devin Booker,NA,SG,23,NBA,PHO,5
2020,28448,4711,Devon Hall,NA,PG,24,NBA,OKC,1
2020,28449,4712,Devontae Cacok,NA,C,23,NBA,LAL,1
2020,28450,4607,Devonte' Graham,NA,PG,24,NBA,CHO,2
2020,28451,4713,Dewan Hernandez,NA,C,23,NBA,TOR,1
2020,28452,4158,Dewayne Dedmon,NA,C,30,NBA,TOT,7
2020,28453,4158,Dewayne Dedmon,NA,C,30,NBA,SAC,7
2020,28454,4158,Dewayne Dedmon,NA,C,30,NBA,ATL,7
2020,28455,4494,Dillon Brooks,NA,SG,24,NBA,MEM,3
2020,28456,4082,Dion Waiters,NA,SG,28,NBA,TOT,8
2020,28457,4082,Dion Waiters,NA,SG,28,NBA,MIA,8
2020,28458,4082,Dion Waiters,NA,SG,28,NBA,LAL,8
2020,28459,4400,Domantas Sabonis,NA,PF,23,NBA,IND,4
2020,28460,4495,Donovan Mitchell,NA,SG,23,NBA,UTA,3
2020,28461,4714,Donta Hall,NA,C-PF,22,NBA,TOT,1
2020,28462,4714,Donta Hall,NA,PF,22,NBA,DET,1
2020,28463,4714,Donta Hall,NA,C,22,NBA,BRK,1
2020,28464,4608,Donte DiVincenzo,NA,SG,23,NBA,MIL,2
2020,28465,4401,Dorian Finney-Smith,NA,PF,26,NBA,DAL,4
2020,28466,4237,Doug McDermott,NA,PF,28,NBA,IND,6
2020,28467,4402,Dragan Bender,NA,PF-C,22,NBA,TOT,4
2020,28468,4402,Dragan Bender,NA,C,22,NBA,MIL,4
2020,28469,4402,Dragan Bender,NA,PF,22,NBA,GSW,4
2020,28470,4085,Draymond Green,NA,PF,29,NBA,GSW,8
2020,28471,4610,Drew Eubanks,NA,C,22,NBA,SAS,2
2020,28472,4611,Duncan Robinson,NA,SG,25,NBA,MIA,2
2020,28473,4612,Dusty Hannahs,NA,SG,26,NBA,MEM,2
2020,28474,4496,Dwayne Bacon,NA,SG,24,NBA,CHO,3
2020,28475,3520,Dwight Howard,NA,C,34,NBA,LAL,16
2020,28476,4239,Dwight Powell,NA,C,28,NBA,DAL,6
2020,28477,4613,Džanan Musa,NA,SF,20,NBA,BRK,2
2020,28478,4003,E'Twaun Moore,NA,SG,30,NBA,NOP,9
2020,28479,3932,Ed Davis,NA,C,30,NBA,UTA,10
2020,28480,4497,Edmond Sumner,NA,SG,24,NBA,IND,3
2020,28481,4240,Elfrid Payton,NA,PG,25,NBA,NYK,6
2020,28482,4614,Elie Okobo,NA,PG,22,NBA,PHO,2
2020,28483,4324,Emmanuel Mudiay,NA,PG,23,NBA,UTA,5
2020,28484,4006,Enes Kanter,NA,C,27,NBA,BOS,9
2020,28485,3934,Eric Bledsoe,NA,PG,30,NBA,MIL,10
2020,28486,3815,Eric Gordon,NA,SF,31,NBA,HOU,12
2020,28487,4715,Eric Mika,NA,C,25,NBA,SAC,1
2020,28488,4716,Eric Paschall,NA,PF,23,NBA,GSW,1
2020,28489,3669,Ersan İlyasova,NA,PF,32,NBA,MIL,12
2020,28490,4086,Evan Fournier,NA,SF,27,NBA,ORL,8
2020,28491,3936,Evan Turner,NA,SG,31,NBA,ATL,10
2020,28492,4616,Frank Jackson,NA,PG,21,NBA,NOP,2
2020,28493,4325,Frank Kaminsky,NA,C,26,NBA,PHO,5
2020,28494,4499,Frank Mason III,NA,PG,25,NBA,MIL,3
2020,28495,4500,Frank Ntilikina,NA,PG,21,NBA,NYK,3
2020,28496,4403,Fred VanVleet,NA,SG,25,NBA,TOR,4
2020,28497,4501,Furkan Korkmaz,NA,SG,22,NBA,PHI,3
2020,28498,4717,Gabe Vincent,NA,PG,23,NBA,MIA,1
2020,28499,3877,Garrett Temple,NA,SG,33,NBA,BRK,10
2020,28500,4718,Garrison Mathews,NA,SG,23,NBA,WAS,1
2020,28501,4617,Gary Clark,NA,SF-PF,25,NBA,TOT,2
2020,28502,4617,Gary Clark,NA,PF,25,NBA,HOU,2
2020,28503,4617,Gary Clark,NA,SF,25,NBA,ORL,2
2020,28504,4245,Gary Harris,NA,SG,25,NBA,DEN,6
2020,28505,4404,Gary Payton II,NA,SF,27,NBA,WAS,4
2020,28506,4618,Gary Trent Jr.,NA,SF,21,NBA,POR,2
2020,28507,3816,George Hill,NA,PG,33,NBA,MIL,12
2020,28508,4405,Georges Niang,NA,PF,26,NBA,UTA,4
2020,28509,4164,Giannis Antetokounmpo,NA,PF,25,NBA,MIL,7
2020,28510,4246,Glenn Robinson III,NA,SF,26,NBA,TOT,6
2020,28511,4246,Glenn Robinson III,NA,SF,26,NBA,GSW,6
2020,28512,4246,Glenn Robinson III,NA,SF,26,NBA,PHI,6
2020,28513,4719,Goga Bitadze,NA,C,20,NBA,IND,1
2020,28514,3817,Goran Dragić,NA,PG,33,NBA,MIA,12
