season,award,seas_id,player_id,player,birth_year,pos,age,experience,tm,first,pts_won,pts_max,share,winner
1983,nba mvp,9284,1381,Julius Erving,1950,SF,32,12,PHI,3,112,750,0.149,FALSE
1983,nba mvp,9089,1693,Alex English,NA,SF,29,7,DEN,0,42,750,0.056,FALSE
1983,nba mvp,9128,1981,Buck Williams,NA,PF,22,2,NJN,0,40,750,0.053,FALSE
1983,nba mvp,9097,1338,Artis Gilmore,1949,C,33,12,SAS,0,33,750,0.044,FALSE
1983,nba mvp,9210,1447,George Gervin,1952,SG,30,11,SAS,0,30,750,0.04,FALSE
1983,nba mvp,9286,1204,Kareem Abdul-Jabbar,NA,C,35,14,LAL,0,15,750,0.02,FALSE
1983,nba mvp,9229,1755,Jack Sikma,NA,C,27,6,SEA,0,13,750,0.017,FALSE
1983,nba mvp,9249,2006,Jeff Ruland,NA,C,24,2,WSB,0,12,750,0.016,FALSE
1983,nba mvp,9454,2098,Terry Cummings,NA,PF,21,1,SDC,0,10,750,0.013,FALSE
1983,nba mvp,9336,1602,Maurice Lucas,1952,PF,30,9,PHO,0,9,750,0.012,FALSE
1983,nba mvp,9092,1978,Alton Lister,NA,PF,24,2,MIL,0,5,750,0.007,FALSE
1983,nba mvp,9100,1741,Bernard King,NA,SF,26,6,NYK,0,4,750,0.005,FALSE
1983,nba mvp,9225,2003,Isiah Thomas,NA,PG,21,2,DET,0,4,750,0.005,FALSE
1983,nba mvp,9303,1941,Larry Drew,NA,PG,24,3,KCK,0,3,750,0.004,FALSE
1983,nba mvp,9217,1647,Gus Williams,NA,PG,29,7,SEA,0,3,750,0.004,FALSE
1983,nba mvp,9156,1634,Dan Roundfield,1953,PF,29,8,ATL,0,2,750,0.003,FALSE
1983,nba mvp,9332,1767,Marques Johnson,NA,SF,26,6,MIL,0,1.5,750,0.002,FALSE
1983,nba mvp,9359,1770,Norm Nixon,NA,PG,27,6,LAL,0,1,750,0.001,FALSE
1983,nba mvp,9298,1939,Kiki Vandeweghe,NA,PF,24,3,DEN,0,1,750,0.001,FALSE
1983,nba roy,9454,2098,Terry Cummings,NA,PF,21,1,SDC,60,60,74,0.811,TRUE
1983,nba roy,9144,2049,Clark Kellogg,NA,PF,21,1,IND,11,11,74,0.149,FALSE
1983,nba roy,9240,2067,James Worthy,NA,SF,21,1,LAL,3,3,74,0.041,FALSE
1983,smoy,9121,1559,Bobby Jones,1951,PF,31,9,PHI,NA,NA,NA,NA,TRUE
1982,nba mvp,8980,1605,Moses Malone,1955,C,26,8,HOU,40,507,690,0.735,TRUE
1982,nba mvp,8924,1875,Larry Bird,NA,PF,25,3,BOS,20,406,690,0.588,FALSE
1982,nba mvp,8898,1381,Julius Erving,1950,SF,31,11,PHI,1,203,690,0.294,FALSE
1982,nba mvp,9026,1723,Robert Parish,NA,C,28,6,BOS,4,131,690,0.19,FALSE
1982,nba mvp,8842,1647,Gus Williams,NA,PG,28,6,SEA,2,115,690,0.167,FALSE
1982,nba mvp,8831,1447,George Gervin,1952,SG,29,10,SAS,1,110,690,0.159,FALSE
1982,nba mvp,9052,1889,Sidney Moncrief,NA,SG,24,3,MIL,1,101,690,0.146,FALSE
1982,nba mvp,8941,1878,Magic Johnson,NA,SG,22,3,LAL,0,67,690,0.097,FALSE
1982,nba mvp,8850,1755,Jack Sikma,NA,C,26,5,SEA,0,33,690,0.048,FALSE
1982,nba mvp,8900,1204,Kareem Abdul-Jabbar,NA,C,34,13,LAL,0,31,690,0.045,FALSE
1982,nba mvp,8787,1634,Dan Roundfield,1953,PF,28,7,ATL,0,14,690,0.02,FALSE
1982,nba mvp,8902,2012,Kelly Tripucka,NA,SF,22,1,DET,0,14,690,0.02,FALSE
1982,nba mvp,8720,1693,Alex English,NA,SF,28,6,DEN,0,12,690,0.017,FALSE
1982,nba mvp,8732,1741,Bernard King,NA,SF,25,5,GSW,0,10,690,0.014,FALSE
1982,nba mvp,8713,1692,Adrian Dantley,NA,SF,26,6,UTA,0,7,690,0.01,FALSE
1982,nba mvp,9009,1774,Ray Williams,NA,SG,27,5,NJN,0,6,690,0.009,FALSE
1982,nba mvp,8953,1823,Michael Cooper,NA,SG,25,4,LAL,0,3,690,0.004,FALSE
1982,nba mvp,8786,1259,Dan Issel,1948,C,33,12,DEN,0,3,690,0.004,FALSE
1982,nba mvp,8947,1767,Marques Johnson,NA,SF,25,5,MIL,0,3,690,0.004,FALSE
1982,nba mvp,8849,2003,Isiah Thomas,NA,PG,20,1,DET,0,3,690,0.004,FALSE
1982,nba mvp,8803,1701,Dennis Johnson,NA,SG,27,6,PHO,0,1,690,0.001,FALSE
1982,nba mvp,8981,1826,Mychal Thompson,NA,C,27,3,POR,0,1,690,0.001,FALSE
1982,nba mvp,8864,2004,Jay Vincent,NA,PF,22,1,DAL,0,1,690,0.001,FALSE
1982,nba mvp,8852,1587,Jamaal Wilkes,NA,SF,28,8,LAL,0,1,690,0.001,FALSE
1982,nba mvp,8758,1981,Buck Williams,NA,PF,21,1,NJN,0,1,690,0.001,FALSE
1982,nba roy,8758,1981,Buck Williams,NA,PF,21,1,NJN,33,33,69,0.478,TRUE
1982,nba roy,8902,2012,Kelly Tripucka,NA,SF,22,1,DET,22,22,69,0.319,FALSE
1982,nba roy,8864,2004,Jay Vincent,NA,PF,22,1,DAL,11,11,69,0.159,FALSE
1981,nba mvp,8535,1381,Julius Erving,1950,SF,30,10,PHI,28,454,690,0.658,TRUE
1981,nba mvp,8556,1875,Larry Bird,NA,PF,24,2,BOS,20,423,690,0.613,FALSE
1981,nba mvp,8537,1204,Kareem Abdul-Jabbar,NA,C,33,12,LAL,8,286,690,0.414,FALSE
1981,nba mvp,8610,1605,Moses Malone,1955,C,25,7,HOU,8,180,690,0.261,FALSE
1981,nba mvp,8470,1447,George Gervin,1952,SG,28,9,SAS,1,83,690,0.12,FALSE
1981,nba mvp,8580,1767,Marques Johnson,NA,SF,24,4,MIL,1,73,690,0.106,FALSE
1981,nba mvp,8646,1723,Robert Parish,NA,C,27,5,BOS,0,53,690,0.077,FALSE
1981,nba mvp,8438,1701,Dennis Johnson,NA,PG,26,5,PHO,0,50,690,0.072,FALSE
1981,nba mvp,8685,1329,Tiny Archibald,NA,PG,32,10,BOS,0,32,690,0.046,FALSE
1981,nba mvp,8486,1587,Jamaal Wilkes,NA,SF,27,7,LAL,0,19,690,0.028,FALSE
1981,nba mvp,8576,1878,Magic Johnson,NA,SG,21,2,LAL,0,18,690,0.026,FALSE
1981,nba mvp,8351,1692,Adrian Dantley,NA,SF,25,5,UTA,1,15,690,0.022,FALSE
1981,nba mvp,8625,1828,Phil Ford,NA,PG,24,3,KCK,1,15,690,0.022,FALSE
1981,nba mvp,8370,1741,Bernard King,NA,SF,24,4,GSW,0,12,690,0.017,FALSE
1981,nba mvp,8540,1936,Kelvin Ransey,NA,PG,22,1,POR,1,11,690,0.016,FALSE
1981,nba mvp,8484,1755,Jack Sikma,NA,C,25,4,SEA,0,11,690,0.016,FALSE
1981,nba mvp,8619,1771,Otis Birdsong,NA,SG,25,4,KCK,0,7,690,0.01,FALSE
1981,nba mvp,8589,1824,Micheal Ray Richardson,NA,SG,25,3,NYK,0,7,690,0.01,FALSE
1981,nba mvp,8698,1619,Truck Robinson,NA,PF,29,7,PHO,0,6,690,0.009,FALSE
1981,nba mvp,8636,1832,Reggie Theus,NA,SG,23,3,CHI,0,6,690,0.009,FALSE
1981,nba mvp,8613,1770,Norm Nixon,NA,PG,25,4,LAL,0,5,690,0.007,FALSE
1981,nba mvp,8365,1338,Artis Gilmore,1949,C,31,10,CHI,0,4,690,0.006,FALSE
1981,nba mvp,8389,1244,Bob Lanier,NA,C,32,11,MIL,0,4,690,0.006,FALSE
1981,nba mvp,8587,1823,Michael Cooper,NA,SG,24,3,LAL,0,3,690,0.004,FALSE
1981,nba mvp,8702,1788,Walter Davis,NA,SG,26,4,PHO,0,3,690,0.004,FALSE
1981,nba mvp,8471,1448,George Johnson,1948,C,32,9,SAS,0,3,690,0.004,FALSE
1981,nba mvp,8394,1559,Bobby Jones,1951,PF,29,7,PHI,0,3,690,0.004,FALSE
1981,nba mvp,8601,1825,Mike Mitchell,NA,SF,25,3,CLE,0,3,690,0.004,FALSE
1981,nba mvp,8492,1453,James Silas,1949,PG,31,9,SAS,0,3,690,0.004,FALSE
1981,nba mvp,8629,1721,Quinn Buckner,NA,PG,26,5,MIL,0,1,690,0.001,FALSE
1981,nba mvp,8401,1495,Caldwell Jones,1950,C,30,8,PHI,0,1,690,0.001,FALSE
1981,nba roy,8427,1915,Darrell Griffith,NA,SG,22,1,UTA,19,19,69,0.275,TRUE
1981,nba roy,8540,1936,Kelvin Ransey,NA,PG,22,1,POR,18,18,69,0.261,FALSE
1981,nba roy,8560,1942,Larry Smith,NA,PF,23,1,GSW,14,14,69,0.203,FALSE
1981,nba roy,8548,1938,Kevin McHale,NA,PF,23,1,BOS,11,11,69,0.159,FALSE
1981,nba roy,8510,1931,Joe Barry Carroll,NA,C,22,1,GSW,3,3,69,0.043,FALSE
1981,nba roy,8586,1948,Michael Brooks,NA,SF,22,1,SDC,2,2,69,0.029,FALSE
1981,nba roy,8604,1953,Mike O'Koren,NA,SF,22,1,NJN,1,1,69,0.014,FALSE
1981,nba roy,8359,1899,Andrew Toney,NA,SG,23,1,PHI,1,1,69,0.014,FALSE
1980,nba mvp,8180,1204,Kareem Abdul-Jabbar,NA,C,32,11,LAL,147,147,221,0.665,TRUE
1980,nba mvp,8178,1381,Julius Erving,1950,SF,29,9,PHI,31.5,31.5,221,0.143,FALSE
1980,nba mvp,8107,1447,George Gervin,1952,SG,27,8,SAS,19,19,221,0.086,FALSE
1980,nba mvp,8193,1875,Larry Bird,NA,PF,23,1,BOS,15,15,221,0.068,FALSE
1980,nba mvp,8326,1329,Tiny Archibald,NA,PG,31,9,BOS,2,2,221,0.009,FALSE
1980,nba mvp,8078,1701,Dennis Johnson,NA,SG,25,4,SEA,2,2,221,0.009,FALSE
1980,nba mvp,8066,1634,Dan Roundfield,1953,PF,26,5,ATL,2,2,221,0.009,FALSE
1980,nba mvp,8120,1647,Gus Williams,NA,PG,26,5,SEA,1.5,1.5,221,0.007,FALSE
1980,nba mvp,8236,1605,Moses Malone,1955,C,24,6,HOU,1,1,221,0.005,FALSE
1980,nba roy,8193,1875,Larry Bird,NA,PF,23,1,BOS,63,63,66,0.955,TRUE
1980,nba roy,8208,1878,Magic Johnson,NA,SG,20,1,LAL,3,3,66,0.045,FALSE
1979,nba mvp,7879,1605,Moses Malone,1955,C,23,5,HOU,112,112,223,0.502,TRUE
1979,nba mvp,7760,1447,George Gervin,1952,SF,26,7,SAS,35,35,223,0.157,FALSE
1979,nba mvp,7745,1101,Elvin Hayes,NA,PF,33,11,WSB,28,28,223,0.126,FALSE
1979,nba mvp,7824,1204,Kareem Abdul-Jabbar,NA,C,31,10,LAL,15,15,223,0.067,FALSE
1979,nba mvp,7678,1168,Bob Dandridge,NA,SF,31,10,WSB,7,7,223,0.031,FALSE
1979,nba mvp,7992,1691,World B. Free,NA,PG,25,4,SDC,5,5,223,0.022,FALSE
1979,nba mvp,7782,1755,Jack Sikma,NA,C,23,2,SEA,4,4,223,0.018,FALSE
1979,nba mvp,7895,1828,Phil Ford,NA,PG,22,1,KCK,3,3,223,0.013,FALSE
1979,nba mvp,7723,1637,David Thompson,1954,SG,24,4,DEN,3,3,223,0.013,FALSE
1979,nba mvp,7983,1788,Walter Davis,NA,SF,24,2,PHO,2,2,223,0.009,FALSE
1979,nba roy,7895,1828,Phil Ford,NA,PG,22,1,KCK,62,62,66,0.939,TRUE
1979,nba roy,7908,1832,Reggie Theus,NA,PG,21,1,CHI,4,4,66,0.061,FALSE
1978,nba mvp,7298,1556,Bill Walton,NA,C,25,4,POR,96,96,238,0.403,TRUE
1978,nba mvp,7407,1447,George Gervin,1952,SG,25,6,SAS,80.5,80.5,238,0.338,FALSE
1978,nba mvp,7365,1637,David Thompson,1954,SG,23,3,DEN,28.5,28.5,238,0.12,FALSE
1978,nba mvp,7480,1204,Kareem Abdul-Jabbar,NA,C,30,9,LAL,14,14,238,0.059,FALSE
1978,nba mvp,7631,1788,Walter Davis,NA,SF,23,1,PHO,4,4,238,0.017,FALSE
1978,nba mvp,7527,1602,Maurice Lucas,1952,PF,25,4,POR,3,3,238,0.013,FALSE
1978,nba mvp,7556,1469,Paul Westphal,NA,SG,27,6,PHO,3,3,238,0.013,FALSE
1978,nba mvp,7292,1338,Artis Gilmore,1949,C,28,7,CHI,2,2,238,0.008,FALSE
1978,nba mvp,7626,1619,Truck Robinson,NA,PF,26,4,NOJ,2,2,238,0.008,FALSE
1978,nba mvp,7478,1381,Julius Erving,1950,SF,27,7,PHI,1,1,238,0.004,FALSE
1978,nba mvp,7522,1767,Marques Johnson,NA,SF,21,1,MIL,1,1,238,0.004,FALSE
1978,nba mvp,7315,1244,Bob Lanier,NA,C,29,8,DET,1,1,238,0.004,FALSE
1978,nba mvp,7316,1424,Bob McAdoo,NA,C,26,6,NYK,1,1,238,0.004,FALSE
1978,nba mvp,7526,1673,Marvin Webster,1952,C,25,3,SEA,1,1,238,0.004,FALSE
1978,nba roy,7631,1788,Walter Davis,NA,SF,23,1,PHO,49.3,49.3,66,0.747,TRUE
1978,nba roy,7522,1767,Marques Johnson,NA,SF,21,1,MIL,10.3,10.3,66,0.156,FALSE
1978,nba roy,7296,1741,Bernard King,NA,SF,21,1,NJN,5.3,5.3,66,0.08,FALSE
1978,nba roy,7428,1755,Jack Sikma,NA,C,22,1,SEA,1,1,66,0.015,FALSE
1978,nba roy,7550,1770,Norm Nixon,NA,PG,22,1,LAL,0.3,0.3,66,0.005,FALSE
1977,nba mvp,7114,1204,Kareem Abdul-Jabbar,NA,C,29,8,LAL,159,159,247,0.644,TRUE
1977,nba mvp,6933,1556,Bill Walton,NA,C,24,3,POR,29,29,247,0.117,FALSE
1977,nba mvp,7198,1315,Pete Maravich,NA,SG,29,7,NOJ,15,15,247,0.061,FALSE
1977,nba mvp,6943,1244,Bob Lanier,NA,C,28,7,DET,11,11,247,0.045,FALSE
1977,nba mvp,7112,1381,Julius Erving,1950,SF,26,6,PHI,7,7,247,0.028,FALSE
1977,nba mvp,7180,1605,Moses Malone,1955,C,21,3,TOT,6,6,247,0.024,FALSE
1977,nba mvp,7029,1101,Elvin Hayes,NA,PF,31,9,WSB,5,5,247,0.02,FALSE
1977,nba mvp,7006,1637,David Thompson,1954,SG,22,2,DEN,5,5,247,0.02,FALSE
1977,nba mvp,7154,1602,Maurice Lucas,1952,PF,24,3,POR,4,4,247,0.016,FALSE
1977,nba mvp,6929,1338,Artis Gilmore,1949,C,27,6,CHI,2,2,247,0.008,FALSE
1977,nba mvp,7049,1447,George Gervin,1952,SF,24,5,SAS,1,1,247,0.004,FALSE
1977,nba mvp,7054,1362,George McGinnis,1950,PF,26,6,PHI,1,1,247,0.004,FALSE
1977,nba mvp,7190,1219,Norm Van Lier,NA,PG,29,8,CHI,1,1,247,0.004,FALSE
1977,nba mvp,7089,1197,Jo Jo White,NA,PG,30,8,BOS,1,1,247,0.004,FALSE
1977,nba roy,6919,1692,Adrian Dantley,NA,SF,21,1,BUF,44,44,66,0.667,TRUE
1977,nba roy,7102,1705,John Lucas,NA,SG,23,1,HOU,8,8,66,0.121,FALSE
1976,aba mvp,6729,1381,Julius Erving,1950,SF,25,5,NYA,32,32,35,0.914,TRUE
1976,aba mvp,6526,1559,Bobby Jones,1951,PF,24,2,DNA,1,1,35,0.029,FALSE
1976,aba mvp,6668,1453,James Silas,1949,PG,26,4,SAA,1,1,35,0.029,FALSE
1976,aba mvp,6582,1637,David Thompson,1954,SF,21,1,DNA,1,1,35,0.029,FALSE
1976,aba roy,6582,1637,David Thompson,1954,SF,21,1,DNA,NA,NA,NA,NA,TRUE
1976,nba mvp,6731,1204,Kareem Abdul-Jabbar,NA,C,28,7,LAL,52,409,925,0.442,TRUE
1976,nba mvp,6522,1424,Bob McAdoo,NA,C,24,4,BUF,47,393,925,0.425,FALSE
1976,nba mvp,6575,1260,Dave Cowens,NA,C,27,6,BOS,48,378,925,0.409,FALSE
1976,nba mvp,6833,856,Rick Barry,1944,SF,31,10,GSW,20,201,925,0.217,FALSE
1976,nba mvp,6643,1362,George McGinnis,1950,PF,25,5,PHI,4,80,925,0.086,FALSE
1976,nba mvp,6574,869,Dave Bing,NA,PG,32,10,WSB,2,35,925,0.038,FALSE
1976,nba mvp,6825,1609,Phil Smith,NA,SG,23,2,GSW,2,25,925,0.027,FALSE
1976,nba mvp,6612,1101,Elvin Hayes,NA,PF,30,8,WSB,1,17,925,0.018,FALSE
1976,nba mvp,6680,1454,Jim Chones,1949,C,26,4,CLE,2,13,925,0.014,FALSE
1976,nba mvp,6887,1329,Tiny Archibald,NA,PG,27,6,KCK,1,13,925,0.014,FALSE
1976,nba mvp,6910,1155,Wes Unseld,NA,C,29,8,WSB,0,12,925,0.013,FALSE
1976,nba mvp,6606,949,Earl Monroe,NA,SG,31,9,NYK,2,11,925,0.012,FALSE
1976,nba mvp,6621,1359,Fred Brown,NA,SG,27,5,SEA,1,10,925,0.011,FALSE
1976,nba mvp,6819,834,Paul Silas,NA,PF,32,12,BOS,1,9,925,0.01,FALSE
1976,nba mvp,6821,1315,Pete Maravich,NA,SG,28,6,NOJ,0,7,925,0.008,FALSE
1976,nba mvp,6558,1348,Clifford Ray,NA,C,27,5,GSW,0,6,925,0.006,FALSE
1976,nba mvp,6908,1061,Walt Frazier,NA,PG,30,9,NYK,1,5,925,0.005,FALSE
1976,nba mvp,6667,1587,Jamaal Wilkes,NA,SF,22,2,GSW,1,5,925,0.005,FALSE
1976,nba mvp,6822,1394,Phil Chenier,NA,SG,25,5,WSB,0,5,925,0.005,FALSE
1976,nba mvp,6601,1499,Doug Collins,NA,SG,24,3,PHI,0,3,925,0.003,FALSE
1976,nba mvp,6708,1591,John Drew,NA,SF,21,2,ATL,0,3,925,0.003,FALSE
1976,nba mvp,6869,1228,Steve Mix,1947,SF,28,6,PHI,0,3,925,0.003,FALSE
1976,nba mvp,6699,1197,Jo Jo White,NA,PG,29,7,BOS,0,3,925,0.003,FALSE
1976,nba mvp,6518,1168,Bob Dandridge,NA,SF,28,7,MIL,0,1,925,0.001,FALSE
1976,nba mvp,6710,778,John Havlicek,NA,SF,35,14,BOS,0,1,925,0.001,FALSE
1976,nba mvp,6904,1619,Truck Robinson,NA,PF,24,2,WSB,0,1,925,0.001,FALSE
1976,nba mvp,6830,1397,Randy Smith,NA,SG,27,5,BUF,0,1,925,0.001,FALSE
1976,nba mvp,6811,1219,Norm Van Lier,NA,PG,28,7,CHI,0,1,925,0.001,FALSE
1976,nba mvp,6504,1556,Bill Walton,NA,C,23,2,POR,0,1,925,0.001,FALSE
1976,nba mvp,6820,1469,Paul Westphal,NA,PG,25,4,PHO,0,1,925,0.001,FALSE
1976,nba roy,6494,1624,Alvan Adams,NA,C,21,1,PHO,16.6,16.6,18,0.922,TRUE
1976,nba roy,6655,1647,Gus Williams,NA,PG,22,1,GSW,0.6,0.6,18,0.033,FALSE
1976,nba roy,6916,1691,World B. Free,NA,SG,22,1,PHI,0.4,0.4,18,0.022,FALSE
1976,nba roy,6760,1670,Lionel Hollins,NA,PG,22,1,POR,0.3,0.3,18,0.017,FALSE
1976,nba roy,6720,1661,John Shumate,NA,PF,23,1,TOT,0.1,0.1,18,0.006,FALSE
1975,aba mvp,6303,1381,Julius Erving,1950,SF,24,4,NYA,11,11,30,0.367,TRUE
1975,aba mvp,6222,1362,George McGinnis,1950,PF,24,4,INA,11,11,30,0.367,TRUE
1975,aba mvp,6345,1214,Mack Calvin,1947,PG,27,6,DNA,6,6,30,0.2,FALSE
1975,aba mvp,6112,1559,Bobby Jones,1951,PF,23,1,DNA,2,2,30,0.067,FALSE
1975,aba roy,6347,1601,Marvin Barnes,1952,PF,22,1,SSL,NA,14,30,0.467,TRUE
1975,aba roy,6112,1559,Bobby Jones,1951,PF,23,1,DNA,NA,13,30,0.433,FALSE
1975,aba roy,6365,1605,Moses Malone,1955,C,19,1,UTS,NA,3,30,0.1,FALSE
1975,nba mvp,6106,1424,Bob McAdoo,NA,C,23,3,BUF,81,547,965,0.567,TRUE
1975,nba mvp,6158,1260,Dave Cowens,NA,C,26,5,BOS,32,310,965,0.321,FALSE
1975,nba mvp,6194,1101,Elvin Hayes,NA,PF,29,7,WSB,37,289,965,0.299,FALSE
1975,nba mvp,6407,856,Rick Barry,1944,SF,30,9,GSW,16,254,965,0.263,FALSE
1975,nba mvp,6305,1204,Kareem Abdul-Jabbar,NA,C,27,6,MIL,13,161,965,0.167,FALSE
1975,nba mvp,6453,1329,Tiny Archibald,NA,PG,26,5,KCO,2,30,965,0.031,FALSE
1975,nba mvp,6289,778,John Havlicek,NA,SF,34,13,BOS,3,23,965,0.024,FALSE
1975,nba mvp,6390,1394,Phil Chenier,NA,SG,24,4,WSB,3,20,965,0.021,FALSE
1975,nba mvp,6479,1155,Wes Unseld,NA,C,28,7,WSB,2,18,965,0.019,FALSE
1975,nba mvp,6425,1324,Sam Lacey,NA,C,26,5,KCO,2,13,965,0.013,FALSE
1975,nba mvp,6375,1219,Norm Van Lier,NA,PG,27,6,CHI,0,9,965,0.009,FALSE
1975,nba mvp,6428,1403,Sidney Wicks,NA,PF,25,4,POR,1,8,965,0.008,FALSE
1975,nba mvp,6430,1226,Spencer Haywood,1949,PF,25,6,SEA,0,7,965,0.007,FALSE
1975,nba mvp,6104,1244,Bob Lanier,NA,C,26,5,DET,0,7,965,0.007,FALSE
1975,nba mvp,6471,1061,Walt Frazier,NA,PG,29,8,NYK,0,6,965,0.006,FALSE
1975,nba mvp,6355,1526,Mike Bantom,NA,SF,23,2,PHO,1,5,965,0.005,FALSE
1975,nba mvp,6189,949,Earl Monroe,NA,SG,30,8,NYK,0,5,965,0.005,FALSE
1975,nba mvp,6128,762,Chet Walker,NA,SF,34,13,CHI,0,5,965,0.005,FALSE
1975,nba mvp,6105,866,Bob Love,NA,PF,32,9,CHI,0,4,965,0.004,FALSE
1975,nba mvp,6261,1454,Jim Chones,1949,C,25,3,CLE,0,3,965,0.003,FALSE
1975,nba mvp,6201,1359,Fred Brown,NA,SG,26,4,SEA,0,1,965,0.001,FALSE
1975,nba mvp,6423,1323,Rudy Tomjanovich,NA,PF,26,5,HOU,0,1,965,0.001,FALSE
1975,nba roy,6249,1587,Jamaal Wilkes,NA,SF,21,1,GSW,7.6,7.6,18,0.422,TRUE
1975,nba roy,6287,1591,John Drew,NA,PF,20,1,ATL,5.1,5.1,18,0.283,FALSE
1975,nba roy,6427,1613,Scott Wedman,NA,SF,22,1,KCO,3.8,3.8,18,0.211,FALSE
1975,nba roy,6333,1598,Leonard Gray,NA,PF,23,1,SEA,1.2,1.2,18,0.067,FALSE
1975,nba roy,6363,1604,Mike Sojourner,NA,C,21,1,ATL,0.3,0.3,18,0.017,FALSE
1974,aba mvp,5881,1381,Julius Erving,1950,SF,23,3,NYA,49,49,66,0.742,TRUE
1974,aba mvp,5655,1338,Artis Gilmore,1949,C,24,3,KEN,9,9,66,0.136,FALSE
1974,aba roy,6029,1541,Swen Nater,1950,C,24,1,TOT,NA,24,64,0.375,TRUE
1974,aba roy,5699,1495,Caldwell Jones,1950,C,23,1,SDA,NA,23,64,0.359,FALSE
1974,aba roy,5900,1520,Larry Kenon,1952,PF,21,1,NYA,NA,14,64,0.219,FALSE
1974,aba roy,5873,1514,John Williamson,1951,SG,22,1,NYA,NA,3,64,0.047,FALSE
1974,nba mvp,5884,1204,Kareem Abdul-Jabbar,NA,C,26,5,MIL,74,528,905,0.583,TRUE
1974,nba mvp,5683,1424,Bob McAdoo,NA,C,22,2,BUF,60,451,905,0.498,FALSE
1974,nba mvp,5681,1244,Bob Lanier,NA,C,25,4,DET,37,395,905,0.436,FALSE
1974,nba mvp,5734,1260,Dave Cowens,NA,C,25,4,BOS,3,91,905,0.101,FALSE
1974,nba mvp,5770,1101,Elvin Hayes,NA,PF,28,6,CAP,4,74,905,0.082,FALSE
1974,nba mvp,6049,1061,Walt Frazier,NA,PG,28,7,NYK,2,24,905,0.027,FALSE
1974,nba mvp,5985,856,Rick Barry,1944,SF,29,8,GSW,0,10,905,0.011,FALSE
1974,nba mvp,5951,809,Nate Thurmond,NA,C,32,11,GSW,1,8,905,0.009,FALSE
1974,nba mvp,5861,778,John Havlicek,NA,SF,33,12,BOS,0,5,905,0.006,FALSE
1974,nba mvp,5955,1219,Norm Van Lier,NA,PG,26,5,CHI,0,5,905,0.006,FALSE
1974,nba mvp,5733,869,Dave Bing,NA,PG,30,8,DET,0,3,905,0.003,FALSE
1974,nba mvp,5972,1394,Phil Chenier,NA,SG,23,3,CAP,0,3,905,0.003,FALSE
1974,nba mvp,5735,767,Dave DeBusschere,NA,PF,33,12,NYK,0,3,905,0.003,FALSE
1974,nba mvp,5717,1348,Clifford Ray,NA,C,25,3,CHI,0,3,905,0.003,FALSE
1974,nba mvp,5915,1210,Lucius Allen,NA,PG,26,5,MIL,0,2,905,0.002,FALSE
1974,nba mvp,5682,866,Bob Love,NA,PF,31,8,CHI,0,2,905,0.002,FALSE
1974,nba mvp,6016,1226,Spencer Haywood,1949,PF,24,5,SEA,0,1,905,0.001,FALSE
1974,nba mvp,5718,868,Clyde Lee,NA,PF,29,8,GSW,0,1,905,0.001,FALSE
1974,nba mvp,5971,1315,Pete Maravich,NA,SG,26,4,ATL,0,1,905,0.001,FALSE
1974,nba mvp,6008,1323,Rudy Tomjanovich,NA,SF,25,4,HOU,0,1,905,0.001,FALSE
1974,nba roy,5771,1503,Ernie DiGregorio,NA,PG,23,1,BUF,16,16,17,0.941,TRUE
1974,nba roy,5995,1535,Ron Behagen,NA,PF,23,1,KCO,0.7,0.7,17,0.041,FALSE
1974,nba roy,6015,1539,Slick Watts,NA,PG,22,1,SEA,0.2,0.2,17,0.012,FALSE
1973,aba mvp,5249,842,Billy Cunningham,1943,PF,29,8,CAR,44,44,58,0.759,TRUE
1973,aba mvp,5480,1381,Julius Erving,1950,SF,22,2,VIR,7,7,58,0.121,FALSE
1973,aba mvp,5396,1362,George McGinnis,1950,PF,22,2,INA,3,3,58,0.052,FALSE
1973,aba mvp,5574,1141,Ron Boone,1946,SG,26,5,UTS,1,1,58,0.017,FALSE
1973,aba mvp,5451,826,Joe Caldwell,1941,SF,31,9,CAR,1,1,58,0.017,FALSE
1973,aba mvp,5231,1338,Artis Gilmore,1949,C,23,2,KEN,1,1,58,0.017,FALSE
1973,aba mvp,5645,1236,Willie Wise,1947,SF,25,4,UTS,1,1,58,0.017,FALSE
1973,aba roy,5275,1427,Brian Taylor,1951,PG,21,1,NYA,NA,24,59,0.407,TRUE
1973,aba roy,5425,1453,James Silas,1949,SG,23,1,DLC,NA,22,59,0.373,FALSE
1973,aba roy,5524,1463,Mike Barr,1950,SG,22,1,VIR,NA,5,59,0.085,FALSE
1973,aba roy,5391,1447,George Gervin,1952,SG,20,1,VIR,NA,5,59,0.085,FALSE
1973,aba roy,5436,1454,Jim Chones,1949,PF,23,1,NYA,NA,2,59,0.034,FALSE
1973,aba roy,5296,1434,Claude Virden,NA,SF,25,1,KEN,NA,1,59,0.017,FALSE
1973,nba mvp,5318,1260,Dave Cowens,NA,C,24,3,BOS,67,444,875,0.507,TRUE
1973,nba mvp,5483,1204,Kareem Abdul-Jabbar,NA,C,25,4,MIL,33,339,875,0.387,FALSE
1973,nba mvp,5611,1329,Tiny Archibald,NA,PG,24,3,KCO,44,319,875,0.365,FALSE
1973,nba mvp,5647,699,Wilt Chamberlain,NA,C,36,14,LAL,12,123,875,0.141,FALSE
