season,lg,type,team_rank,player,position,seas_id,player_id,birth_year,tm,age
1969,NBA,All-NBA,2nd,Willis Reed,C,3902,839,NA,NYK,26
1969,NBA,All-NBA,2nd,John Havlicek,F,3713,778,NA,BOS,28
1969,NBA,All-NBA,2nd,Hal Greer,G,3654,666,NA,PHI,32
1969,NBA,All-NBA,2nd,Jerry West,G,3682,710,NA,LAL,30
1969,NBA,All-NBA,2nd,Dave DeBusschere,F,3576,767,NA,TOT,28
1969,ABA,All-Rookie,1st,Ron Boone,NA,3820,1141,1946,DLC,22
1969,ABA,All-Rookie,1st,Warren Jabali,NA,3886,1153,NA,OAK,22
1969,ABA,All-Rookie,1st,Larry Miller,NA,3739,1123,NA,LAS,22
1969,ABA,All-Rookie,1st,Gene Moore,NA,3636,1106,NA,KEN,23
1969,ABA,All-Rookie,1st,Walter Piatkowski,NA,3883,1152,NA,DNR,23
1969,NBA,All-Rookie,1st,Gary Gregor,NA,3634,1105,1945,PHO,23
1969,NBA,All-Rookie,1st,Art Harris,NA,3499,1069,NA,SEA,22
1969,NBA,All-Rookie,1st,Elvin Hayes,NA,3615,1101,NA,SDR,23
1969,NBA,All-Rookie,1st,Bill Hewitt,NA,3512,1072,NA,LAL,24
1969,NBA,All-Rookie,1st,Wes Unseld,NA,3890,1155,NA,BAL,22
1968,ABA,All-ABA,1st,Mel Daniels,C,3383,1014,1944,MNM,23
1968,ABA,All-ABA,1st,Connie Hawkins,F,3191,934,1942,PTP,25
1968,ABA,All-ABA,1st,Doug Moe,F,3223,949,NA,NOB,29
1968,ABA,All-ABA,1st,Larry Jones,G,3356,829,1942,DNR,25
1968,ABA,All-ABA,1st,Charles Williams,G,3181,929,NA,PTP,24
1968,ABA,All-ABA,2nd,John Beasley,C,3327,988,NA,DLC,23
1968,ABA,All-ABA,2nd,Roger Brown,F,3417,1035,1942,INA,25
1968,ABA,All-ABA,2nd,Cincinnatus Powell,F,3185,931,NA,DLC,25
1968,ABA,All-ABA,2nd,Larry Brown,G,3352,999,NA,NOB,27
1968,ABA,All-ABA,2nd,Louie Dampier,G,3374,1009,1944,KEN,23
1968,NBA,All-NBA,1st,Wilt Chamberlain,C,3487,699,NA,PHI,31
1968,NBA,All-NBA,1st,Elgin Baylor,F,3227,664,NA,LAL,33
1968,NBA,All-NBA,1st,Jerry Lucas,F,3292,801,NA,CIN,27
1968,NBA,All-NBA,1st,Dave Bing,G,3199,869,NA,DET,24
1968,NBA,All-NBA,1st,Oscar Robertson,G,3395,713,NA,CIN,29
1968,NBA,All-NBA,2nd,Bill Russell,C,3152,610,NA,BOS,33
1968,NBA,All-NBA,2nd,John Havlicek,F,3332,778,NA,BOS,27
1968,NBA,All-NBA,2nd,Willis Reed,F,3483,839,NA,NYK,25
1968,NBA,All-NBA,2nd,Hal Greer,G,3267,666,NA,PHI,31
1968,NBA,All-NBA,2nd,Jerry West,G,3295,710,NA,LAL,29
1968,ABA,All-Rookie,1st,Louie Dampier,NA,3374,1009,1944,KEN,23
1968,ABA,All-Rookie,1st,Mel Daniels,NA,3383,1014,1944,MNM,23
1968,ABA,All-Rookie,1st,Jimmy Jones,NA,3318,984,1945,NOB,23
1968,ABA,All-Rookie,1st,Bob Netolicky,NA,3161,914,NA,INA,25
1968,ABA,All-Rookie,1st,Trooper Washington,NA,3462,1059,NA,PTP,23
1968,NBA,All-Rookie,1st,Walt Frazier,NA,3466,1061,NA,NYK,22
1968,NBA,All-Rookie,1st,Phil Jackson,NA,3400,1022,NA,NYK,22
1968,NBA,All-Rookie,1st,Earl Monroe,NA,3224,950,NA,BAL,23
1968,NBA,All-Rookie,1st,Bob Rule,NA,3163,916,NA,SEA,23
1968,NBA,All-Rookie,1st,Al Tucker,NA,3127,898,1943,SEA,24
1967,NBA,All-NBA,1st,Wilt Chamberlain,C,3120,699,NA,PHI,30
1967,NBA,All-NBA,1st,Rick Barry,F,3097,856,1944,SFW,22
1967,NBA,All-NBA,1st,Elgin Baylor,F,3026,664,NA,LAL,32
1967,NBA,All-NBA,1st,Oscar Robertson,G,3089,713,NA,CIN,28
1967,NBA,All-NBA,1st,Jerry West,G,3052,710,NA,LAL,28
1967,NBA,All-NBA,2nd,Bill Russell,C,2997,610,NA,BOS,32
1967,NBA,All-NBA,2nd,Jerry Lucas,F,3050,801,NA,CIN,26
1967,NBA,All-NBA,2nd,Willis Reed,F,3119,839,NA,NYK,24
1967,NBA,All-NBA,2nd,Hal Greer,G,3042,666,NA,PHI,30
1967,NBA,All-NBA,2nd,Sam Jones,G,3102,652,NA,BOS,33
1967,NBA,All-Rookie,1st,Dave Bing,NA,3012,869,NA,DET,23
1967,NBA,All-Rookie,1st,Lou Hudson,NA,3079,887,NA,STL,22
1967,NBA,All-Rookie,1st,Jack Marin,NA,3047,880,NA,BAL,22
1967,NBA,All-Rookie,1st,Erwin Mueller,NA,3028,874,1944,CHI,22
1967,NBA,All-Rookie,1st,Cazzie Russell,NA,3006,867,NA,NYK,22
1966,NBA,All-NBA,1st,Wilt Chamberlain,C,2986,699,NA,PHI,29
1966,NBA,All-NBA,1st,Rick Barry,F,2958,856,1944,SFW,21
1966,NBA,All-NBA,1st,Jerry Lucas,F,2911,801,NA,CIN,25
1966,NBA,All-NBA,1st,Oscar Robertson,G,2952,713,NA,CIN,27
1966,NBA,All-NBA,1st,Jerry West,G,2913,710,NA,LAL,27
1966,NBA,All-NBA,2nd,Bill Russell,C,2867,610,NA,BOS,31
1966,NBA,All-NBA,2nd,John Havlicek,F,2928,778,NA,BOS,25
1966,NBA,All-NBA,2nd,Gus Johnson,F,2903,797,1938,BAL,27
1966,NBA,All-NBA,2nd,Hal Greer,G,2905,666,NA,PHI,29
1966,NBA,All-NBA,2nd,Sam Jones,G,2966,652,NA,BOS,32
1966,NBA,All-Rookie,1st,Rick Barry,NA,2958,856,1944,SFW,21
1966,NBA,All-Rookie,1st,Billy Cunningham,NA,2868,842,1943,PHI,22
1966,NBA,All-Rookie,1st,Fred Hetzel,NA,2895,847,NA,SFW,23
1966,NBA,All-Rookie,1st,Dick Van Arsdale,NA,2887,846,NA,NYK,22
1966,NBA,All-Rookie,1st,Tom Van Arsdale,NA,2974,860,NA,DET,22
1965,NBA,All-NBA,1st,Bill Russell,C,2737,610,NA,BOS,30
1965,NBA,All-NBA,1st,Elgin Baylor,F,2766,664,NA,LAL,30
1965,NBA,All-NBA,1st,Jerry Lucas,F,2789,801,NA,CIN,24
1965,NBA,All-NBA,1st,Oscar Robertson,G,2817,713,NA,CIN,26
1965,NBA,All-NBA,1st,Jerry West,G,2790,710,NA,LAL,26
1965,NBA,All-NBA,2nd,Gus Johnson,F,2777,797,1938,BAL,26
1965,NBA,All-NBA,2nd,Bob Pettit,F,2741,549,NA,STL,32
1965,NBA,All-NBA,2nd,Hal Greer,G,2779,666,NA,PHI,28
1965,NBA,All-NBA,2nd,Sam Jones,G,2829,652,NA,BOS,31
1965,NBA,All-NBA,2nd,Wilt Chamberlain,C,2850,699,NA,TOT,28
1965,NBA,All-Rookie,1st,Jim Barnes,NA,2791,825,NA,NYK,23
1965,NBA,All-Rookie,1st,Luke Jackson,NA,2812,831,1941,PHI,23
1965,NBA,All-Rookie,1st,Howard Komives,NA,2781,822,NA,NYK,23
1965,NBA,All-Rookie,1st,Willis Reed,NA,2849,839,NA,NYK,22
1965,NBA,All-Rookie,1st,Joe Caldwell,NA,2793,826,1941,DET,23
1965,NBA,All-Rookie,1st,Wali Jones,NA,2840,837,1942,BAL,22
1964,NBA,All-NBA,1st,Wilt Chamberlain,C,2720,699,NA,SFW,27
1964,NBA,All-NBA,1st,Elgin Baylor,F,2633,664,NA,LAL,29
1964,NBA,All-NBA,1st,Bob Pettit,F,2611,549,NA,STL,31
1964,NBA,All-NBA,1st,Oscar Robertson,G,2691,713,NA,CIN,25
1964,NBA,All-NBA,1st,Jerry West,G,2655,710,NA,LAL,25
1964,NBA,All-NBA,2nd,Bill Russell,C,2602,610,NA,BOS,29
1964,NBA,All-NBA,2nd,Tom Heinsohn,F,2710,633,NA,BOS,29
1964,NBA,All-NBA,2nd,Jerry Lucas,F,2654,801,NA,CIN,23
1964,NBA,All-NBA,2nd,Hal Greer,G,2646,666,NA,PHI,27
1964,NBA,All-NBA,2nd,John Havlicek,G,2660,778,NA,BOS,23
1964,NBA,All-Rookie,1st,Art Heyman,NA,2591,792,1941,NYK,22
1964,NBA,All-Rookie,1st,Gus Johnson,NA,2644,797,1938,BAL,25
1964,NBA,All-Rookie,1st,Jerry Lucas,NA,2654,801,NA,CIN,23
1964,NBA,All-Rookie,1st,Rod Thorn,NA,2702,811,NA,BAL,22
1964,NBA,All-Rookie,1st,Nate Thurmond,NA,2690,809,NA,SFW,22
1963,NBA,All-NBA,1st,Bill Russell,C,2469,610,NA,BOS,28
1963,NBA,All-NBA,1st,Elgin Baylor,F,2498,664,NA,LAL,28
1963,NBA,All-NBA,1st,Bob Pettit,F,2474,549,NA,STL,30
1963,NBA,All-NBA,1st,Oscar Robertson,G,2550,713,NA,CIN,24
1963,NBA,All-NBA,1st,Jerry West,G,2522,710,NA,LAL,24
1963,NBA,All-NBA,2nd,Wilt Chamberlain,C,2582,699,NA,SFW,26
1963,NBA,All-NBA,2nd,Tom Heinsohn,F,2570,633,NA,BOS,28
1963,NBA,All-NBA,2nd,Bailey Howell,F,2459,681,NA,DET,26
1963,NBA,All-NBA,2nd,Bob Cousy,G,2471,420,NA,BOS,34
1963,NBA,All-NBA,2nd,Hal Greer,G,2510,666,NA,SYR,26
1963,NBA,All-Rookie,1st,Zelmo Beaty,NA,2586,791,1939,STL,23
1963,NBA,All-Rookie,1st,Dave DeBusschere,NA,2488,767,NA,DET,22
1963,NBA,All-Rookie,1st,Terry Dischinger,NA,2565,788,NA,CHZ,22
1963,NBA,All-Rookie,1st,John Havlicek,NA,2528,778,NA,BOS,22
1963,NBA,All-Rookie,1st,Chet Walker,NA,2478,762,NA,SYR,22
1962,NBA,All-NBA,1st,Wilt Chamberlain,C,2447,699,NA,PHW,25
1962,NBA,All-NBA,1st,Elgin Baylor,F,2368,664,NA,LAL,27
1962,NBA,All-NBA,1st,Bob Pettit,F,2342,549,NA,STL,29
1962,NBA,All-NBA,1st,Oscar Robertson,G,2408,713,NA,CIN,23
1962,NBA,All-NBA,1st,Jerry West,G,2389,710,NA,LAL,23
1962,NBA,All-NBA,2nd,Bill Russell,C,2334,610,NA,BOS,27
1962,NBA,All-NBA,2nd,Tom Heinsohn,F,2434,633,NA,BOS,27
1962,NBA,All-NBA,2nd,Jack Twyman,F,2387,596,NA,CIN,27
1962,NBA,All-NBA,2nd,Bob Cousy,G,2337,420,NA,BOS,33
1962,NBA,All-NBA,2nd,Richie Guerin,G,2417,628,NA,NYK,29
1961,NBA,All-NBA,1st,Wilt Chamberlain,C,2315,699,NA,PHW,24
1961,NBA,All-NBA,1st,Elgin Baylor,F,2244,664,NA,LAL,26
1961,NBA,All-NBA,1st,Bob Pettit,F,2227,549,NA,STL,28
1961,NBA,All-NBA,1st,Bob Cousy,G,2224,420,NA,BOS,32
1961,NBA,All-NBA,1st,Oscar Robertson,G,2282,713,NA,CIN,22
1961,NBA,All-NBA,2nd,Bill Russell,C,2221,610,NA,BOS,26
1961,NBA,All-NBA,2nd,Tom Heinsohn,F,2307,633,NA,BOS,26
1961,NBA,All-NBA,2nd,Dolph Schayes,F,2241,328,NA,SYR,32
1961,NBA,All-NBA,2nd,Larry Costello,G,2275,570,NA,SYR,29
1961,NBA,All-NBA,2nd,Gene Shue,G,2254,563,NA,DET,29
1960,NBA,All-NBA,1st,Wilt Chamberlain,C,2211,699,NA,PHW,23
1960,NBA,All-NBA,1st,Elgin Baylor,F,2138,664,NA,MNL,25
1960,NBA,All-NBA,1st,Bob Pettit,F,2106,549,NA,STL,27
1960,NBA,All-NBA,1st,Bob Cousy,G,2103,420,NA,BOS,31
1960,NBA,All-NBA,1st,Gene Shue,G,2147,563,NA,DET,28
1960,NBA,All-NBA,2nd,Bill Russell,C,2099,610,NA,BOS,25
1960,NBA,All-NBA,2nd,Dolph Schayes,F,2134,328,NA,SYR,31
1960,NBA,All-NBA,2nd,Jack Twyman,F,2158,596,NA,CIN,25
1960,NBA,All-NBA,2nd,Richie Guerin,G,2189,628,NA,NYK,27
1960,NBA,All-NBA,2nd,Bill Sharman,G,2100,419,NA,BOS,33
1959,NBA,All-NBA,1st,Bill Russell,C,1987,610,NA,BOS,24
1959,NBA,All-NBA,1st,Elgin Baylor,F,2014,664,NA,MNL,24
1959,NBA,All-NBA,1st,Bob Pettit,F,1991,549,NA,STL,26
1959,NBA,All-NBA,1st,Bob Cousy,G,1989,420,NA,BOS,30
1959,NBA,All-NBA,1st,Bill Sharman,G,1988,419,NA,BOS,32
1959,NBA,All-NBA,2nd,Dolph Schayes,C,2007,328,NA,SYR,30
1959,NBA,All-NBA,2nd,Paul Arizin,F,2058,445,NA,PHW,30
1959,NBA,All-NBA,2nd,Cliff Hagan,F,1999,615,1931,STL,27
1959,NBA,All-NBA,2nd,Richie Guerin,G,2067,628,NA,NYK,26
1959,NBA,All-NBA,2nd,Slater Martin,G,2074,406,NA,STL,33
1958,NBA,All-NBA,1st,Bob Pettit,C,1887,549,NA,STL,25
1958,NBA,All-NBA,1st,Dolph Schayes,F,1903,328,NA,SYR,29
1958,NBA,All-NBA,1st,George Yardley,F,1918,528,NA,DET,29
1958,NBA,All-NBA,1st,Bob Cousy,G,1883,420,NA,BOS,29
1958,NBA,All-NBA,1st,Bill Sharman,G,1878,419,NA,BOS,31
1958,NBA,All-NBA,2nd,Bill Russell,C,1877,610,NA,BOS,23
1958,NBA,All-NBA,2nd,Cliff Hagan,F,1893,615,1931,STL,26
1958,NBA,All-NBA,2nd,Maurice Stokes,F,1942,602,NA,CIN,24
1958,NBA,All-NBA,2nd,Tom Gola,G,1967,607,NA,PHW,25
1958,NBA,All-NBA,2nd,Slater Martin,G,1964,406,NA,STL,32
1957,NBA,All-NBA,1st,Bob Pettit,C,1774,549,NA,STL,24
1957,NBA,All-NBA,1st,Paul Arizin,F,1843,445,NA,PHW,28
1957,NBA,All-NBA,1st,Dolph Schayes,F,1792,328,NA,SYR,28
1957,NBA,All-NBA,1st,Bob Cousy,G,1768,420,NA,BOS,28
1957,NBA,All-NBA,1st,Bill Sharman,G,1763,419,NA,BOS,30
1957,NBA,All-NBA,2nd,Neil Johnston,C,1838,469,NA,PHW,27
1957,NBA,All-NBA,2nd,Maurice Stokes,F,1834,602,NA,ROC,23
1957,NBA,All-NBA,2nd,George Yardley,F,1805,528,NA,FTW,28
1957,NBA,All-NBA,2nd,Dick Garmaker,G,1786,589,NA,MNL,24
1957,NBA,All-NBA,2nd,Slater Martin,G,1854,406,NA,TOT,31
1956,NBA,All-NBA,1st,Neil Johnston,C,1737,469,NA,PHW,26
1956,NBA,All-NBA,1st,Paul Arizin,F,1739,445,NA,PHW,27
1956,NBA,All-NBA,1st,Bob Pettit,F,1658,549,NA,STL,23
1956,NBA,All-NBA,1st,Bob Cousy,G,1654,420,NA,BOS,27
1956,NBA,All-NBA,1st,Bill Sharman,G,1652,419,NA,BOS,29
1956,NBA,All-NBA,2nd,Clyde Lovellette,C,1675,516,NA,MNL,26
1956,NBA,All-NBA,2nd,Dolph Schayes,F,1687,328,NA,SYR,27
1956,NBA,All-NBA,2nd,Maurice Stokes,F,1731,602,NA,ROC,22
1956,NBA,All-NBA,2nd,Jack George,G,1708,532,NA,PHW,27
1956,NBA,All-NBA,2nd,Slater Martin,G,1748,406,NA,MNL,30
1955,NBA,All-NBA,1st,Bob Cousy,NA,1532,420,NA,BOS,26
1955,NBA,All-NBA,1st,Larry Foust,NA,1611,441,NA,FTW,26
1955,NBA,All-NBA,1st,Neil Johnston,NA,1620,469,NA,PHW,25
1955,NBA,All-NBA,1st,Bob Pettit,NA,1541,549,NA,MLH,22
1955,NBA,All-NBA,1st,Dolph Schayes,NA,1563,328,NA,SYR,26
1955,NBA,All-NBA,2nd,Harry Gallatin,NA,1588,248,1927,NYK,27
1955,NBA,All-NBA,2nd,Slater Martin,NA,1638,406,NA,MNL,29
1955,NBA,All-NBA,2nd,Vern Mikkelsen,NA,1642,410,NA,MNL,26
1955,NBA,All-NBA,2nd,Paul Seymour,NA,1627,195,1928,SYR,27
1955,NBA,All-NBA,2nd,Bill Sharman,NA,1528,419,NA,BOS,28
1954,NBA,All-NBA,1st,Bob Cousy,NA,1398,420,NA,BOS,25
1954,NBA,All-NBA,1st,Harry Gallatin,NA,1457,248,1927,NYK,26
1954,NBA,All-NBA,1st,Neil Johnston,NA,1497,469,NA,PHW,24
1954,NBA,All-NBA,1st,George Mikan,NA,1452,246,1924,MNL,29
1954,NBA,All-NBA,1st,Dolph Schayes,NA,1429,328,NA,SYR,25
1954,NBA,All-NBA,2nd,Carl Braun,NA,1416,169,1927,NYK,26
1954,NBA,All-NBA,2nd,Ed Macauley,NA,1437,337,NA,BOS,25
1954,NBA,All-NBA,2nd,Jim Pollard,NA,1475,261,1922,MNL,31
1954,NBA,All-NBA,2nd,Paul Seymour,NA,1503,195,1928,SYR,26
1954,NBA,All-NBA,2nd,Bobby Wanzer,NA,1414,219,1921,ROC,32
1953,NBA,All-NBA,1st,Bob Cousy,NA,1239,420,NA,BOS,24
1953,NBA,All-NBA,1st,Neil Johnston,NA,1349,469,NA,PHW,23
1953,NBA,All-NBA,1st,Ed Macauley,NA,1279,337,NA,BOS,24
1953,NBA,All-NBA,1st,George Mikan,NA,1301,246,1924,MNL,28
1953,NBA,All-NBA,1st,Dolph Schayes,NA,1268,328,NA,SYR,24
1953,NBA,All-NBA,2nd,Bob Davies,NA,1240,216,1920,ROC,33
1953,NBA,All-NBA,2nd,Vern Mikkelsen,NA,1377,410,NA,MNL,24
1953,NBA,All-NBA,2nd,Bill Sharman,NA,1235,419,NA,BOS,26
1953,NBA,All-NBA,2nd,Bobby Wanzer,NA,1248,219,1921,ROC,31
1953,NBA,All-NBA,2nd,Andy Phillip,NA,1225,162,1922,TOT,30
1952,NBA,All-NBA,1st,Paul Arizin,NA,1191,445,NA,PHW,23
1952,NBA,All-NBA,1st,Bob Cousy,NA,1102,420,NA,BOS,23
1952,NBA,All-NBA,1st,Ed Macauley,NA,1140,337,NA,BOS,23
1952,NBA,All-NBA,1st,George Mikan,NA,1151,246,1924,MNL,27
1952,NBA,All-NBA,1st,Bob Davies,NA,1103,216,1920,ROC,32
1952,NBA,All-NBA,1st,Dolph Schayes,NA,1128,328,NA,SYR,23
1952,NBA,All-NBA,2nd,Larry Foust,NA,1179,441,NA,FTW,23
1952,NBA,All-NBA,2nd,Vern Mikkelsen,NA,1212,410,NA,MNL,23
1952,NBA,All-NBA,2nd,Andy Phillip,NA,1089,162,1922,PHW,29
1952,NBA,All-NBA,2nd,Jim Pollard,NA,1163,261,1922,MNL,29
1952,NBA,All-NBA,2nd,Bobby Wanzer,NA,1109,219,1921,ROC,30
1951,NBA,All-NBA,1st,Ralph Beard,NA,1056,399,NA,INO,23
1951,NBA,All-NBA,1st,Bob Davies,NA,918,216,1920,ROC,31
1951,NBA,All-NBA,1st,Alex Groza,NA,897,299,NA,INO,24
1951,NBA,All-NBA,1st,Ed Macauley,NA,972,337,NA,BOS,22
1951,NBA,All-NBA,1st,George Mikan,NA,995,246,1924,MNL,26
1951,NBA,All-NBA,2nd,Frankie Brian,NA,985,344,NA,TRI,27
1951,NBA,All-NBA,2nd,Joe Fulks,NA,1012,99,1921,PHW,29
1951,NBA,All-NBA,2nd,Dick McGuire,NA,945,325,NA,NYK,25
1951,NBA,All-NBA,2nd,Vern Mikkelsen,NA,1079,410,NA,MNL,22
1951,NBA,All-NBA,2nd,Dolph Schayes,NA,953,328,NA,SYR,22
1950,NBA,All-NBA,1st,Bob Davies,NA,615,216,1920,ROC,30
1950,NBA,All-NBA,1st,Alex Groza,NA,588,299,NA,INO,23
1950,NBA,All-NBA,1st,George Mikan,NA,721,246,1924,MNL,25
1950,NBA,All-NBA,1st,Jim Pollard,NA,768,261,1922,MNL,27
1950,NBA,All-NBA,1st,Max Zaslofsky,NA,822,120,1925,CHS,24
1950,NBA,All-NBA,2nd,Ralph Beard,NA,852,399,NA,INO,22
1950,NBA,All-NBA,2nd,Frankie Brian,NA,703,344,NA,AND,26
1950,NBA,All-NBA,2nd,Al Cervi,NA,583,296,NA,SYR,32
1950,NBA,All-NBA,2nd,Fred Schaus,NA,704,345,NA,FTW,24
1950,NBA,All-NBA,2nd,Dolph Schayes,NA,668,328,NA,SYR,21
1949,BAA,All-BAA,1st,Bob Davies,NA,365,216,1920,ROC,29
1949,BAA,All-BAA,1st,Joe Fulks,NA,493,99,1921,PHW,27
1949,BAA,All-BAA,1st,George Mikan,NA,446,246,1924,MNL,24
1949,BAA,All-BAA,1st,Jim Pollard,NA,488,261,1922,MNL,26
1949,BAA,All-BAA,1st,Max Zaslofsky,NA,527,120,1925,CHS,23
1949,BAA,All-BAA,2nd,Bob Feerick,NA,367,21,1920,WSC,29
1949,BAA,All-BAA,2nd,John Logan,NA,496,103,1921,STB,28
1949,BAA,All-BAA,2nd,Bones McKinney,NA,378,27,1919,WSC,30
1949,BAA,All-BAA,2nd,Arnie Risen,NA,348,209,1924,ROC,24
1949,BAA,All-BAA,2nd,Kenny Sailors,NA,510,111,1921,PRO,28
1948,BAA,All-BAA,1st,Howie Dallmar,NA,268,88,NA,PHW,25
1948,BAA,All-BAA,1st,Bob Feerick,NA,216,21,1920,WSC,28
1948,BAA,All-BAA,1st,Joe Fulks,NA,285,99,1921,PHW,26
1948,BAA,All-BAA,1st,Ed Sadowski,NA,248,54,1917,BOS,30
1948,BAA,All-BAA,1st,Max Zaslofsky,NA,307,120,1925,CHS,22
1948,BAA,All-BAA,2nd,Carl Braun,NA,225,169,1927,NYK,20
1948,BAA,All-BAA,2nd,Buddy Jeannette,NA,221,167,1917,BLB,30
1948,BAA,All-BAA,2nd,John Logan,NA,292,103,1921,STB,27
1948,BAA,All-BAA,2nd,Stan Miasek,NA,330,148,1923,CHS,24
1948,BAA,All-BAA,2nd,Fred Scolari,NA,251,61,1922,WSC,25
1947,BAA,All-BAA,1st,Bob Feerick,NA,23,21,1920,WSC,27
1947,BAA,All-BAA,1st,Joe Fulks,NA,119,99,1921,PHW,25
1947,BAA,All-BAA,1st,Bones McKinney,NA,33,27,1919,WSC,28
1947,BAA,All-BAA,1st,Stan Miasek,NA,189,148,1923,DTF,23
1947,BAA,All-BAA,1st,Max Zaslofsky,NA,148,120,1925,CHS,21
1947,BAA,All-BAA,2nd,Frankie Baumholtz,NA,73,59,NA,CLR,28
1947,BAA,All-BAA,2nd,Ernie Calverley,NA,70,56,NA,PRO,23
1947,BAA,All-BAA,2nd,Chick Halbert,NA,44,36,1919,CHS,27
1947,BAA,All-BAA,2nd,John Logan,NA,123,103,1921,STB,26
1947,BAA,All-BAA,2nd,Fred Scolari,NA,75,61,1922,WSC,24
